row_type,discovery_cases_run,successful_discovery_cases,failed_to_converge_cases,component_bridge_candidate_count,component_near_miss_count,bridge_ratio_gt_1p5_found,bridge_ratio_gt_1p5_cases,controls_remained_dead,max_control_leakage_score,closest_component_case,closest_component_variant,closest_component_bridge_ratio,closest_component_lock,closest_component_purity,closest_component_stress,successful_or_near_miss_realism,failed_convergence_cases,recommended_next_step,case_id,circuit,role,control_kind,nonlinear_variant,component_family,variant_description,netlist_path,execution_status,convergence_failure_reason,source_frequency_hz,generated_frequency_hz,target_frequency_hz,nominal_target_frequency_hz,direct_8_drive_present,direct_12_drive_present,target_frequency_injection_present,component_realism_score,promotion_category,spice_phase_lock_target,spice_phase_extraction_stable,spice_bridge_ratio,spice_spectral_purity_target,spice_generated_envelope_cv,spice_target_envelope_cv,spice_max_phase_jump,spice_near_slip_count,spice_target_rms_v,spice_generated_rms_v,spice_target_projection_power,spice_target_voltage_growth_ratio,spice_fft_peak_source_hz,spice_fft_peak_source_amp,spice_fft_peak_generated_hz,spice_fft_peak_generated_amp,spice_fft_peak_target_hz,spice_fft_peak_target_amp,target_band_growth,source_fft_peak,generated_fft_peak,target_fft_peak,phase_lock_target,spectral_purity_target,generated_envelope_CV,max_phase_jump,diode_saturation_current,diode_emission_coefficient,junction_capacitance_scale,varactor_C0_scale,varactor_voltage_coefficient,varactor_exponent,saturable_inductor_L0_scale,saturation_current_scale,core_nonlinearity_exponent,coupling_scale,drive_amplitude_scale,limiter_loss_scale,source_load_impedance_scale,solver_tolerance_profile,max_timestep_profile,bridge_ratio_vs_direct_4plus8_reference,python_lc_distance,required_drive_voltage,peak_diode_current,peak_varactor_voltage,peak_inductor_current,estimated_component_stress,component_stress_label,passivity_flag,linear_control_leakage_score
component_realism,,,,,,,,,,,,,,,,,,,c027,c027_xfsat_c1p25_d1p5_l2_z100_default_m1,discovery,,coupled_saturable_transformer,magnetic,Coupled saturable transformer proxy between adjacent tanks.,runs\spice_412_component_realism\c027_xfsat_c1p25_d1p5_l2_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.64,reject_due_to_control_leakage,0.01865942437747925,True,0.04764003114122468,0.9924091443577991,0.5150652533011318,0.03705432418892263,2.7236210501194904,43.0,0.0013407724741683219,0.023129403968396668,1.7840249677447823e-06,1.8096229578135024,0.1770900920260553,64.06199316068354,0.1770900920260553,11.279846424483855,0.53896984529669,0.7004675822319832,1.8096229578135024,0.1770900920260553,0.1770900920260553,0.53896984529669,0.01865942437747925,0.9924091443577991,0.5150652533011318,2.7236210501194904,1e-12,1.7,1.0,1.0,1.0,0.5,1.0,1.0,3.0,1.25,1.5,2.0,100.0,default,1.0,0.04764003114122468,9.21747598112433,0.09284038347027229,6.153000953180157e-11,0.18174098957398263,0.21205405734007568,0.21205405734007568,plausible,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c028,c028_xfsat_c1p25_d1p5_l2_z100_default_m1,discovery,,coupled_saturable_transformer,magnetic,Coupled saturable transformer proxy between adjacent tanks.,runs\spice_412_component_realism\c028_xfsat_c1p25_d1p5_l2_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.64,reject_due_to_control_leakage,0.01865942437747925,True,3.445854855759608,0.9924091443577991,0.5150652533011318,0.03705432418892263,2.7236210501194904,43.0,0.0013407724741683219,0.023129403968396668,1.7840249677447823e-06,1.8096229578135024,0.1770900920260553,64.06199316068354,0.1770900920260553,11.279846424483855,0.53896984529669,0.7004675822319832,1.8096229578135024,0.1770900920260553,0.1770900920260553,0.53896984529669,0.01865942437747925,0.9924091443577991,0.5150652533011318,2.7236210501194904,1e-10,1.7,4.0,4.0,0.5,0.5,1.0,1.0,3.0,1.25,1.5,2.0,100.0,default,1.0,3.445854855759608,9.497028868025163,0.09284038347027229,6.153000953180158e-09,0.18174098957398263,0.21205405734007568,0.21205405734007568,plausible,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c029,c029_xfsat_c1p5_d2_l1_z500_relaxed_m2,discovery,,coupled_saturable_transformer,magnetic,Coupled saturable transformer proxy between adjacent tanks.,runs\spice_412_component_realism\c029_xfsat_c1p5_d2_l1_z500_relaxed_m2.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.64,reject_due_to_control_leakage,0.04805815554392572,True,1.8030904908362288e-06,0.01568115033158258,0.4882592540265659,0.48497302013182375,3.1091229890567185,34.0,3.91086006738411e-05,0.008492268456223334,2.398404732759694e-11,0.9644014591556026,0.1770900920260553,126.81714497417464,0.1770900920260553,4.106429792802947,0.1770900920260553,0.018721448664319983,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.04805815554392572,0.01568115033158258,0.4882592540265659,3.1091229890567185,1e-12,1.2,2.0,2.0,1.0,0.5,0.75,0.5,5.0,1.5,2.0,1.0,500.0,relaxed,2.0,1.8030904908362288e-06,12.799961314973398,0.12378717796036307,1.2241828226422621e-06,0.43483168799119426,0.6401643005374057,0.6401643005374057,aggressive,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c030,c030_xfsat_c0p75_d1p5_l0p5_z20_conservative_m0p5,discovery,,coupled_saturable_transformer,magnetic,Coupled saturable transformer proxy between adjacent tanks.,runs\spice_412_component_realism\c030_xfsat_c0p75_d1p5_l0p5_z20_conservative_m0p5.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.64,reject_due_to_control_leakage,0.02902091975748454,True,4.862062903747949e-07,0.011103227141655656,0.4807868240513998,0.5001763847783016,3.1069269604560588,27.0,2.4156305279545147e-05,0.010320012458979086,6.479033776485902e-12,1.8348113105486747,0.1770900920260553,425.8815687629358,0.1770900920260553,5.018405773338338,0.1770900920260553,0.011676111509293133,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.02902091975748454,0.011103227141655656,0.4807868240513998,3.1069269604560588,1e-14,2.2,0.5,0.5,2.0,0.5,1.0,1.0,3.0,0.75,1.5,0.5,20.0,conservative,0.5,4.862062903747949e-07,12.89631961499852,0.09284038347027229,3.4872986609700914e-05,1.2495700041896385,1.4155584409632547,1.4155584409632547,aggressive,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c031,c031_hybrid_c1_d1_l1_z100_default_m1,discovery,,hybrid_varactor_plus_saturable_inductor,hybrid,Varactor stack plus saturable inductor proxy.,runs\spice_412_component_realism\c031_hybrid_c1_d1_l1_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.7,reject_due_to_control_leakage,0.02945327062735028,True,0.000702691119803438,0.9241799914009857,0.49030326314876643,0.07982820767990007,2.811197178716597,43.0,5.3783626672941184e-05,0.013504562109502785,2.6733555904187965e-09,0.34191303871105166,0.1770900920260553,138.75182918840034,0.1770900920260553,6.573725209201917,0.53896984529669,0.026797726075621895,0.34191303871105166,0.1770900920260553,0.1770900920260553,0.53896984529669,0.02945327062735028,0.9241799914009857,0.49030326314876643,2.811197178716597,1e-12,1.7,1.0,1.0,1.0,0.5,1.0,1.0,3.0,1.0,1.0,1.0,100.0,default,1.0,0.000702691119803438,8.975579626361517,0.06189358898018153,1.0860371598587738e-08,0.4083794736503161,0.46050439789432623,0.46050439789432623,plausible,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c032,c032_hybrid_c1p25_d1p5_l2_z100_default_m1,discovery,,hybrid_varactor_plus_saturable_inductor,hybrid,Varactor stack plus saturable inductor proxy.,runs\spice_412_component_realism\c032_hybrid_c1p25_d1p5_l2_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.7,reject_due_to_control_leakage,0.016185926594372856,True,0.020350440480877616,0.9857194183019315,0.5175274956958179,0.04374720420928848,2.70638455953177,42.0,0.0008792749420039286,0.023314940827341972,7.620837571424916e-07,0.956250089571517,0.1770900920260553,63.35986093919723,0.1770900920260553,11.380355588716816,0.53896984529669,0.4650900965760512,0.956250089571517,0.1770900920260553,0.1770900920260553,0.53896984529669,0.016185926594372856,0.9857194183019315,0.5175274956958179,2.70638455953177,1e-12,1.7,1.0,1.0,1.0,0.5,1.0,1.0,3.0,1.25,1.5,2.0,100.0,default,1.0,0.020350440480877616,9.21806215067839,0.09284038347027229,6.110483519331108e-11,0.18144116397022986,0.20966133033943793,0.20966133033943793,plausible,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c033,c033_hybrid_c1p25_d1p5_l2_z100_default_m1,discovery,,hybrid_varactor_plus_saturable_inductor,hybrid,Varactor stack plus saturable inductor proxy.,runs\spice_412_component_realism\c033_hybrid_c1p25_d1p5_l2_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.7,reject_due_to_control_leakage,0.0248827448707826,True,2.2476511709646925,0.9076540010820803,0.5192880657301304,0.03814527365455717,2.733892520206581,43.0,0.001132286335019904,0.023985043227702358,1.1636780931383336e-06,0.7966699302432376,0.1770900920260553,59.995766019403604,0.1770900920260553,11.725975047534277,0.53896984529669,0.5634732214766287,0.7966699302432376,0.1770900920260553,0.1770900920260553,0.53896984529669,0.0248827448707826,0.9076540010820803,0.5192880657301304,2.733892520206581,1e-10,1.7,4.0,4.0,0.5,0.5,1.0,1.0,3.0,1.25,1.5,2.0,100.0,default,1.0,2.2476511709646925,8.068485093949299,0.09284038347027229,5.4794690630644124e-09,0.17673267112503954,0.1986763411675481,0.1986763411675481,plausible,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c034,c034_hybrid_c1p5_d2_l1_z500_relaxed_m2,discovery,,hybrid_varactor_plus_saturable_inductor,hybrid,Varactor stack plus saturable inductor proxy.,runs\spice_412_component_realism\c034_hybrid_c1p5_d2_l1_z500_relaxed_m2.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.7,reject_due_to_control_leakage,0.030024005393463993,True,0.00018416287574278778,0.8716548715498635,0.4970169468631112,0.09226752740654036,2.7587042068837775,43.0,5.3012860378478545e-05,0.010332050510709474,2.4496669192420257e-09,0.28653936558312787,0.1770900920260553,143.4922434541913,0.1770900920260553,4.991628029018189,0.53896984529669,0.025616337232143415,0.28653936558312787,0.1770900920260553,0.1770900920260553,0.53896984529669,0.030024005393463993,0.8716548715498635,0.4970169468631112,2.7587042068837775,1e-12,1.2,2.0,2.0,1.0,0.5,0.75,0.5,5.0,1.5,2.0,1.0,500.0,relaxed,2.0,0.00018416287574278778,9.133151424567483,0.12378717796036307,5.5385963536388556e-06,0.4816553521203186,0.7064395891426681,0.7064395891426681,aggressive,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c035,c035_hybrid_c0p75_d1p5_l0p5_z20_conservative_m0p5,discovery,,hybrid_varactor_plus_saturable_inductor,hybrid,Varactor stack plus saturable inductor proxy.,runs\spice_412_component_realism\c035_hybrid_c0p75_d1p5_l0p5_z20_conservative_m0p5.cir,failed_to_converge,"returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 0.000868919, timestep = 3.82067e-13: trouble with dvarp-instance dvp12a; log=c035_hybrid_c0p75_d1p5_l0p5_z20_conservative_m0p5.log",0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.7,reject_due_to_control_leakage,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-14,2.2,0.5,0.5,2.0,0.5,1.0,1.0,3.0,0.75,1.5,0.5,20.0,conservative,0.5,,,,,,,,,,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c036,c036_trap_c1_d1_l1_z100_default_m1,discovery,,diode_plus_resonant_trap_network,diode_trap,Diode mixers with passive resonant trap branches near generated and target bands.,runs\spice_412_component_realism\c036_trap_c1_d1_l1_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.66,reject_due_to_control_leakage,0.05078155185515775,True,2.3837791822200655e-08,9.915097049671454e-05,0.4849912298499989,0.6080560700358606,3.095046375439413,34.0,3.0243403129900804e-05,0.013548862568712152,9.068976714683082e-14,1.0087991807645673,0.1770900920260553,142.47975359280673,0.1770900920260553,6.590153372990266,0.1770900920260553,0.014584161642050241,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.05078155185515775,9.915097049671454e-05,0.4849912298499989,3.095046375439413,1e-12,1.7,1.0,1.0,1.0,0.5,1.0,1.0,3.0,1.0,1.0,1.0,100.0,default,1.0,2.3837791822200655e-08,12.828061448143842,0.06189358898018153,1.2898969557123758e-08,0.4159385562264261,0.47282740871764756,0.47282740871764756,plausible,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c037,c037_trap_c1p25_d1p5_l2_z100_default_m1,discovery,,diode_plus_resonant_trap_network,diode_trap,Diode mixers with passive resonant trap branches near generated and target bands.,runs\spice_412_component_realism\c037_trap_c1p25_d1p5_l2_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.66,reject_due_to_control_leakage,0.040493921343912394,True,2.223570454693004e-05,0.07895471428400153,0.5153912292112603,0.6982090730335386,3.1054165744467994,42.0,0.00010269536904962779,0.02328155076228081,8.326831686890372e-10,0.5473101359695363,0.1770900920260553,63.915241228391835,0.1770900920260553,11.355911250468823,0.1770900920260553,0.040918656676832456,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.040493921343912394,0.07895471428400153,0.5153912292112603,3.1054165744467994,1e-12,1.7,1.0,1.0,1.0,0.5,1.0,1.0,3.0,1.25,1.5,2.0,100.0,default,1.0,2.223570454693004e-05,12.635225333309204,0.09284038347027229,6.244706525238357e-11,0.18238080004091042,0.211570996307466,0.211570996307466,plausible,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c038,c038_trap_c1p25_d1p5_l2_z100_default_m1,discovery,,diode_plus_resonant_trap_network,diode_trap,Diode mixers with passive resonant trap branches near generated and target bands.,runs\spice_412_component_realism\c038_trap_c1p25_d1p5_l2_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.66,reject_due_to_control_leakage,0.024461022980453766,True,0.0024763521609850662,0.1079862395091187,0.5159333307332593,0.835913433521103,2.9594965996513025,42.0,0.00010896172443502927,0.023431545535720535,1.2820836248345766e-09,0.37716507964286733,0.1770900920260553,63.33613620157792,0.1770900920260553,11.437679578592949,0.1770900920260553,0.025094283143672447,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.024461022980453766,0.1079862395091187,0.5159333307332593,2.9594965996513025,1e-10,1.7,4.0,4.0,0.5,0.5,1.0,1.0,3.0,1.25,1.5,2.0,100.0,default,1.0,0.0024763521609850662,12.451973836018093,0.09284038347027229,6.164194810663989e-09,0.18181958772128992,0.20970445346484906,0.20970445346484906,plausible,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c039,c039_trap_c1p5_d2_l1_z500_relaxed_m2,discovery,,diode_plus_resonant_trap_network,diode_trap,Diode mixers with passive resonant trap branches near generated and target bands.,runs\spice_412_component_realism\c039_trap_c1p5_d2_l1_z500_relaxed_m2.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.66,reject_due_to_control_leakage,0.1558463741572314,True,1.0553833080439497e-06,0.01724301249087365,0.4831436633748211,0.4522026810438665,3.1401904292194445,37.0,2.8533235023797654e-05,0.008723571997319718,1.4038321059051596e-11,0.5994792072836146,0.1770900920260553,130.12333159273257,0.1770900920260553,4.214624805749033,0.1770900920260553,0.01346892585309189,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.1558463741572314,0.01724301249087365,0.4831436633748211,3.1401904292194445,1e-12,1.2,2.0,2.0,1.0,0.5,0.75,0.5,5.0,1.5,2.0,1.0,500.0,relaxed,2.0,1.0553833080439497e-06,12.275609779836127,0.12378717796036307,1.8298473086593183e-06,0.44730044740070535,0.6607995350481946,0.6607995350481946,aggressive,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c040,c040_trap_c0p75_d1p5_l0p5_z20_conservative_m0p5,discovery,,diode_plus_resonant_trap_network,diode_trap,Diode mixers with passive resonant trap branches near generated and target bands.,runs\spice_412_component_realism\c040_trap_c0p75_d1p5_l0p5_z20_conservative_m0p5.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.66,reject_due_to_control_leakage,0.006321402987630133,True,4.734875453737896e-08,0.001533946868866554,0.4617654652438015,0.26306768001606956,3.1361894657000775,33.0,2.0281214397126447e-05,0.010726692284132752,6.30954773714959e-13,1.861131072810879,0.1770900920260553,445.1366941902687,0.1770900920260553,5.20110327825874,0.1770900920260553,0.00988135449266202,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.006321402987630133,0.001533946868866554,0.4617654652438015,3.1361894657000775,1e-14,2.2,0.5,0.5,2.0,0.5,1.0,1.0,3.0,0.75,1.5,0.5,20.0,conservative,0.5,4.734875453737896e-08,13.03931454642531,0.09284038347027229,9.574643657811872e-05,1.3070081869250318,1.4815203599030737,1.4815203599030737,aggressive,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c041,c041_linear_c1_d1_l1_z100_default_m1,control,candidate,linear_no_nonlinearity_control,control,Linear LC and weak coupling only.,runs\spice_412_component_realism\c041_linear_c1_d1_l1_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,1.0,control_dead,0.015789342919052828,True,4.707432451675082e-12,1.6952124159876666e-06,0.48517166041854465,0.48067463981899106,1.912540636942495,3.0,3.25031983159142e-06,0.004085408014466542,1.7909207198640437e-17,3.6086071000616298,0.1770900920260553,709.8605628979091,0.1770900920260553,2.006696804139355,0.1770900920260553,0.001594571242011312,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.015789342919052828,1.6952124159876666e-06,0.48517166041854465,1.912540636942495,1e-12,1.7,1.0,1.0,1.0,0.5,1.0,1.0,3.0,1.0,1.0,1.0,100.0,default,1.0,4.707432451675082e-12,11.821267462329947,0.06189358898018153,235385.26683702,2.2432203574554124,2.5384281669481377,2353852.6683702,unrealistic,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c042,c042_weak_c1p5_d2_l1_z100_default_m1,control,candidate,weak_nonlinearity_control,control,Very weak diode/varactor nonlinearities as a leakage control.,runs\spice_412_component_realism\c042_weak_c1p5_d2_l1_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5358525808263697,0.54,False,False,False,0.92,reject_due_to_control_leakage,0.030152947051424066,True,0.00019784821347004167,0.9105210029602685,0.4861043616544565,0.04412597781309804,3.140097292776275,43.0,0.00044501581825855444,0.02720422476500691,1.8031874038235903e-07,3.3264209462626018,0.1770900920260553,286.69867637815855,0.1770900920260553,13.227291164974329,0.53896984529669,0.2250124307376354,3.3264209462626018,0.1770900920260553,0.1770900920260553,0.53896984529669,0.030152947051424066,0.9105210029602685,0.4861043616544565,3.140097292776275,1e-14,1.7,0.02,0.02,1.0,0.5,1.0,1.0,3.0,1.5,2.0,1.0,100.0,default,1.0,0.00019784821347004167,9.336596420773523,0.12378717796036307,1.778516660658359e-06,0.8347994535854594,0.9513377740481423,0.9513377740481423,aggressive,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c043,c043_detuned_c1p25_d1p5_l2_z100_default_m1,control,detuned_target,detuned_target_control,control,Source-only component network with target tank detuned away from 12.,runs\spice_412_component_realism\c043_detuned_c1p25_d1p5_l2_z100_default_m1.cir,ran_successfully,,0.18,0.36159299999999994,0.5724,0.54,False,False,False,0.8,reject_due_to_control_leakage,0.015358558549564971,True,0.0037445768569471234,0.9337869770105386,0.5151381028961688,0.04286718742557213,2.8390686120190622,43.0,0.0003875180300576324,0.023131884747486987,1.4022699915181493e-07,0.9402913154631551,0.1770900920260553,64.06838665664237,0.1770900920260553,11.28072529760161,0.53896984529669,0.195731453004605,0.9402913154631551,0.1770900920260553,0.1770900920260553,0.53896984529669,0.015358558549564971,0.9337869770105386,0.5151381028961688,2.8390686120190622,1e-12,1.7,1.0,1.0,1.0,0.5,1.0,1.0,3.0,1.25,1.5,2.0,100.0,default,1.0,0.0037445768569471234,9.158980356248781,0.09284038347027229,6.154313005242263e-11,0.18175020947975493,0.21208122413562677,0.21208122413562677,plausible,True,0.600079139285388
component_realism,,,,,,,,,,,,,,,,,,,c044,c044_shuffled_c1p25_d1p5_l2_z100_default_m1,control,shuffled_frequency,shuffled_frequency_control,control,Source-only component network with generated/target tank frequencies shuffled.,runs\spice_412_component_realism\c044_shuffled_c1p25_d1p5_l2_z100_default_m1.cir,ran_successfully,,0.18,0.5358525808263697,0.36159299999999994,0.54,False,False,False,0.78,control_dead,0.08381692324018328,True,0.0001228399168796401,0.34543747824242654,0.6695609285285615,0.10038855514849888,3.0557367071821933,38.0,0.00011539831709470253,0.012557834714280604,4.60011199613456e-09,1.003029173362559,0.1770900920260553,53.1535560945428,0.53896984529669,4.407876389477314,0.1770900920260553,0.04569253755588995,0.0,0.1770900920260553,0.53896984529669,0.1770900920260553,0.08381692324018328,0.34543747824242654,0.6695609285285615,3.0557367071821933,1e-12,1.7,1.0,1.0,1.0,0.5,1.0,1.0,3.0,1.25,1.5,2.0,100.0,default,1.0,0.0001228399168796401,11.611238195151813,0.09284038347027229,2.536507503721725e-11,0.14378980742705075,0.17628868749010673,0.17628868749010673,plausible,True,0.600079139285388
