row_type,case_id,name,valid_spice_netlists_generated,run_requested,ngspice_available,execution_statuses,rows_total,discovery_rows,control_rows,ran_successfully_count,candidate_count,near_miss_count,best_case,best_name,best_purity,best_lock,best_bridge_ratio,best_target_growth,best_generated_cv,best_max_phase_jump,best_stress_class,best_stress_score,best_behavioral_dependency,best_balanced_case,best_balanced_purity,best_balanced_growth,purity_above_0p60_count,purity_above_0p80_count,candidate_with_growth_above_1_count,controls_dead,max_control_leakage_score,extraction_summary_json,cascaded_or_distributed_best_purity,phase_delay_best_purity,no_phase_delay_best_purity,phase_delay_helped,hybrid_beats_pure_varactor_and_pure_magnetic,pure_varactor_control_purity,pure_magnetic_control_purity,recommended_next_step,family,role,netlist_file,csv_file,execution_status,convergence_failure_reason,ngspice_path,source_only_drive,direct_100mhz_drive_present,direct_150mhz_drive_present,target_frequency_injection_present,hidden_behavioral_target_source_present,cell_count,z0_target_ohm,total_length_m,cell_length_m,per_cell_inductance_h,per_cell_total_capacitance_f,source_frequency_hz,generated_frequency_hz,target_frequency_hz,source_amplitude_v,bias_v,nonlinear_fraction,varactor_cjo_f,varactor_rs_ohm,varactor_vj_v,varactor_m,stacked_varactor_pairs,extraction_topology,extraction_stage_count,extraction_q_label,output_load_ohm,notes,source_fft_peak_hz,generated_fft_peak_hz,target_fft_peak_hz,source_fft_power,generated_fft_power,target_fft_power,target_band_coherent_growth,target_coherent_power,phase_lock_target,phase_lock_generated,bridge_ratio_vs_direct_reference,spectral_purity_150mhz,generated_envelope_cv,target_envelope_cv,max_phase_jump,near_slip_count,control_leakage_score,estimated_line_impedance_ohm,phase_velocity_m_s,per_cell_fixed_capacitance_f,ladder_cutoff_hz,varactor_peak_voltage_v,varactor_peak_current_a,source_peak_current_a,reverse_bias_margin_v,dissipation_estimate_j,component_stress_score,component_stress_class,behavioral_dependency_score,bench_feasibility_score,promotion_category,hybrid_section_placement,distributed_extraction_spacing,distributed_extraction_strength,target_extraction_q,post_filter_strength,pre_notch_50,pre_notch_100,notch_q_scale,phase_delay_cells_between_blocks,phase_delay_cells_before_extraction,phase_delay_scale,varactor_block_fraction,magnetic_block_start_fraction,magnetic_block_end_fraction,overlap_fraction,target_extraction_after_magnetic_block,source_rejection_at_50mhz_db,generated_rejection_at_100mhz_db,target_rejection_outcoupling_150mhz,target_extraction_gain,phase_velocity_error_50,phase_velocity_error_100,phase_velocity_error_150,accumulated_phase_mismatch,group_delay_match_score,magnetic_strength,magnetic_peak_current_a,saturation_margin,hysteresis_loss_proxy,magnetic_core_loss_proxy
spice_hybrid_purity_412_lockin,p013,p013_h024_cascaded_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p013_h024_cascaded_96c_75ohm.cir,p013_h024_cascaded_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,cascaded,2,medium,150.0,Combined stronger 50/100 MHz rejection.,50882794.89106621,99342599.5492245,150225394.4402907,142192.4574863878,246100.7812515586,125009.21095015915,0.9053767601592876,0.22219982225598353,0.8304715410514233,0.9613470131635132,1.299239824940982,0.22899892430258936,0.06327692088847006,0.14579034229373045,0.2796959836294972,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,2.1508036347816772,0.00028920237118449223,0.5493214748528866,0.9491963652183228,8.581347166572191e-09,0.8162442636742608,aggressive-but-testable,0.2,0.5827216128380824,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,18.0,0.0,True,True,1.8,0,0,1.0,0.5,0.5,1.0,0.06,False,-0.5593454616678473,-2.941709784333393,0.24353908894476864,0.3219453713808447,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.65,0.03051785971404926,3.276769764885046,0.25,0.25
spice_hybrid_purity_412_lockin,p014,p014_h024_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p014_h024_single_high_q_96c_75ohm.cir,p014_h024_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Phase delay between varactor and magnetic regions.,50891493.5738305,99359582.69176431,150251076.2655948,190823.67339381843,256893.73559267627,155551.1578666021,0.9475530737082739,0.2781794587427423,0.9085993233374497,0.9821108926183212,1.6265621979783786,0.2411249110214859,0.05925715221550906,0.1631760120613586,0.2324377611396542,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,2.2271858103846944,0.0002731852662751951,0.8031622830443907,0.8728141896153057,1.4383687242012389e-08,0.8198748523996788,aggressive-but-testable,0.19,0.5848931364777026,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,20.0,0.0,True,True,1.0,3,0,1.08,0.5,0.5,1.0,0.06,False,-0.8875900366096114,-2.1788026584602376,0.2578472780009449,0.3474315600519663,0.016,0.0029999999999998916,-0.0050000000000000044,0.7781085008479794,0.9760000000000001,0.65,0.04462012683579949,2.2411410968865355,0.25,0.25
spice_hybrid_purity_412_lockin,p015,p015_h025_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p015_h025_single_high_q_96c_75ohm.cir,p015_h025_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.7,3.4,0.82,3.441028472400188e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Phase delay between blocks on h025 seed.,50896414.342635095,99369189.90704946,150265604.24968457,181331.76411148516,197394.17441757396,209634.4703585398,1.063936101147447,0.3708513595379973,0.963473352748595,0.9957152926314546,2.1684304269613244,0.33095825136695506,0.052284948567892106,0.10207492518881424,0.23138441223514994,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,2.355394642983562,0.0002578861912134464,0.8399636370053606,1.044605357016438,3.0375993019330034e-08,0.7905649839771817,aggressive-but-testable,0.19,0.614035288166567,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,18.0,0.0,True,True,1.0,4,0,1.1,0.5,0.5,1.0,0.06,False,0.6298880889592682,0.26128364126143827,0.3563028157433153,0.553525515502696,0.016,0.0029999999999998916,-0.0050000000000000044,0.7901085008479795,0.9760000000000001,0.55,0.04666464650029781,2.1429499096143765,0.25,0.25
spice_hybrid_purity_412_lockin,p016,p016_h024_cascaded_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p016_h024_cascaded_96c_75ohm.cir,p016_h024_cascaded_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,cascaded,2,medium,170.0,Delay section before target extraction.,50884037.222615436,99345025.05367775,150229062.2762932,663840.4943742147,37508.140592568896,146624.58013442295,1.0453776322332227,0.24510967567034955,0.9961871107043406,0.9855891168241183,1.433197600592186,0.14763600651275696,0.13699749754109417,0.1142526342757585,0.21011132832982127,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,2.2262072175109564,0.00026857532016703845,0.6315661772675385,0.8737927824890437,4.439921908890285e-09,0.8195146113797449,aggressive-but-testable,0.2,0.5807017743198585,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,20.0,0.0,True,True,1.0,0,3,1.12,0.5,0.5,1.0,0.06,False,-6.558569594070257,5.9208124629070475,0.1729118060844919,0.20906090469737237,0.016,0.0029999999999998916,-0.0050000000000000044,0.7781085008479794,0.9760000000000001,0.65,0.035087009848196585,2.8500576262453965,0.25,0.25
spice_hybrid_purity_412_lockin,p017,p017_h025_cascaded_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p017_h025_cascaded_96c_75ohm.cir,p017_h025_cascaded_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.7,3.4,0.82,3.441028472400188e-11,0.3,0.62,0.6,1,cascaded,2,medium,160.0,Delay before extraction on growth seed.,50892668.6217009,99361876.83284461,150254545.45454553,823758.3688956754,31725.264817196923,164767.06117748274,0.949260526647485,0.2839559451320578,0.9953816605719196,0.9967564514699148,1.6603382878466328,0.13723725737219258,0.18195209395644915,0.14926229780730574,0.2600917745458134,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,2.4008871750009466,0.00028091895020484234,0.6258567527657969,0.9991128249990533,6.889129179412018e-09,0.8058341037200409,aggressive-but-testable,0.2,0.5714107335427367,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,18.0,0.0,True,True,1.0,0,4,1.1,0.5,0.5,1.0,0.06,False,-6.98929444200954,7.1546513967178775,0.16149664195542648,0.19260106761175497,0.016,0.0029999999999998916,-0.0050000000000000044,0.7901085008479795,0.9760000000000001,0.55,0.03476981959809983,2.8760574876685587,0.25,0.25
spice_hybrid_purity_412_lockin,p018,p018_h024_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p018_h024_single_high_q_96c_75ohm.cir,p018_h024_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Varactor block in first 20 percent.,50888348.93919158,99353443.16699308,150241792.10618466,179116.54109002277,15873.40344007877,38255.487697138386,1.3501375082709748,0.06376448908363479,0.9455539857353822,0.9764078924675557,0.37284171874373273,0.1401074145754739,0.1567833816360425,0.17807985797238268,0.5293067303622412,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,1.973548491251424,0.00023994821973306229,0.49241932147566864,1.126451508748576,6.529606487986201e-08,0.7489747594882066,plausible,0.19,0.622833228414991,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,20.0,0.0,True,True,1.0,0,0,1.0,0.2,0.24,0.82,0.04,False,-6.704419511093374,3.8202368843914254,0.16401387727871078,0.1961921051330557,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.65,0.02735662897087048,3.655421145144772,0.25,0.25
spice_hybrid_purity_412_lockin,p019,p019_h024_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p019_h024_single_high_q_96c_75ohm.cir,p019_h024_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Varactor block in first 25 percent.,50888061.04669098,99352881.09115857,150240942.13784957,172086.48390576505,19984.363109276044,50268.86804792121,0.9716314394276032,0.0935236407176398,0.9776681401805297,0.9443152501296902,0.5468484959175414,0.17021757086534758,0.14760016534740839,0.13508875644073115,0.30016772213661536,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,1.917992636825175,0.00021115289325747074,0.5561803010149436,1.1820073631748251,5.987874810775202e-08,0.7278909437666699,plausible,0.19,0.5923103204036732,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,20.0,0.0,True,True,1.0,0,0,1.0,0.25,0.3,0.84,0.06,False,-5.34447655199139,4.006087938258168,0.20743140691925321,0.2617204475803902,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.65,0.030898905611941314,3.2363605771640533,0.25,0.25
spice_hybrid_purity_412_lockin,p020,p020_h024_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p020_h024_single_high_q_96c_75ohm.cir,p020_h024_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Varactor block in first 40 percent.,50888863.2029123,99354447.20568593,150243310.4085982,149132.2639799856,21151.158560686963,159632.43335079745,0.9271880916500672,0.26028941764534647,0.9403706214534779,0.9317074557936015,1.5219561113146813,0.41576473877279324,0.19383938034621118,0.07020251352274172,0.18850363674456205,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,2.221228331295002,0.00028525261050984244,0.7523443922447093,0.878771668704998,1.314985672874857e-08,0.8429709037172685,aggressive-but-testable,0.19,0.6093540661519565,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,20.0,0.0,True,True,1.0,0,0,1.0,0.4,0.45,0.88,0.08,False,0.2954952290368506,8.777869728803427,0.4838580216748071,0.9374514028966553,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.65,0.041796910680261624,2.392521322089589,0.25,0.25
spice_hybrid_purity_412_lockin,p021,p021_h024_cascaded_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p021_h024_cascaded_96c_75ohm.cir,,failed_to_converge,returncode=1; log=p021_h024_cascaded_96c_75ohm.log,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,4.9268535972327903e-11,0.3,0.62,0.6,1,cascaded,2,medium,165.0,Long overlap with alternating overlap only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reject_due_to_convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spice_hybrid_purity_412_lockin,p022,p022_h024_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p022_h024_single_high_q_96c_75ohm.cir,p022_h024_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.659313725490196e-08,1.3616557734204793e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.271688401822559e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Independent phase velocity trim.,50887977.317969516,99352717.62079763,150240694.93876714,137179.89300544147,181951.841882042,180299.94286789454,1.004678394544955,0.2953179009195401,0.9304546943714382,0.989799938091127,1.7267735590292954,0.3379812696522145,0.05386178481850627,0.1514648249365403,0.2261453420645887,0.0,0.0,75.0,5100000.0,2.4509803921568632e-12,311689040.55116785,2.149733027429793,0.00026850705723069997,0.7989919866530467,0.9502669725702071,3.881213445340501e-09,0.8158379610739253,aggressive-but-testable,0.19,0.6090533017591376,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,20.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,1.1870512931528368,-0.03960867161857403,0.36101022601975513,0.5649702713879678,0.02,0.0040000000000000036,-0.008000000000000007,0.9855976952438572,0.968,0.65,0.04438844370294704,2.252838614239607,0.25,0.25
spice_hybrid_purity_412_lockin,p023,p023_h025_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p023_h025_single_high_q_96c_75ohm.cir,p023_h025_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.659313725490196e-08,1.3616557734204793e-11,50000000.0,100000000.0,150000000.0,2.7,3.4,0.82,3.427534243096658e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Growth seed phase velocity trim.,50892508.14332727,99361563.51792468,150254071.66125196,126843.35750103366,109023.54143550014,199073.18599516942,1.1139135194916572,0.3386763185552724,0.9885163006514344,0.9998570632385542,1.9802975374322525,0.417909269022445,0.060043362602950894,0.11790751906418363,0.08202039798105643,0.0,0.0,75.0,5100000.0,2.4509803921568632e-12,311689040.55116785,2.2797560043301646,0.0002156937809538415,0.836016981248224,1.1202439956698353,4.059607027888689e-08,0.7888429080727214,aggressive-but-testable,0.19,0.6355653545595029,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,18.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,1.9574503787987128,2.6149248181272693,0.45770255005681765,0.844006458272618,0.02,0.0040000000000000036,-0.007000000000000006,0.9547977672674866,0.969,0.55,0.046445387847123557,2.153066313691967,0.25,0.25
spice_hybrid_purity_412_lockin,p024,p024_h024_cascaded_80c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p024_h024_cascaded_80c_75ohm.cir,p024_h024_cascaded_80c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,80,75.0,0.44,0.0055,8.12007874015748e-08,1.4435695538057742e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.468504932451884e-11,0.3,0.62,0.6,1,cascaded,2,medium,145.0,80-cell line length trim.,50882658.35930082,99342332.98720637,150224991.3465072,891834.4229061856,18505.581027635606,91478.876097089,1.002138217562068,0.18302750530224884,0.9991308561576424,0.9888461752767518,1.0701926830271122,0.0772931732863462,0.08233816679958754,0.18482178189659582,0.35899454926606134,0.0,0.0,75.0,5080000.0,2.598425196850395e-12,294002585.7843013,2.4001192218388536,0.00026830928470150016,0.501098394182725,0.6998807781611465,1.1527629858632524e-08,0.9108611847585782,aggressive-but-testable,0.2,0.557026306448015,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,18.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-9.889634109209984,6.94018094881994,0.0913127890884493,0.10048869180941676,0.016,0.0029999999999998916,-0.0050000000000000044,0.6530554807462219,0.9760000000000001,0.65,0.027838799676818054,3.592108896967712,0.25,0.25
spice_hybrid_purity_412_lockin,p025,p025_h024_cascaded_112c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p025_h024_cascaded_112c_75ohm.cir,p025_h024_cascaded_112c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,112,75.0,0.58,0.005178571428571428,7.64552868391451e-08,1.3592050993625796e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.265800098737164e-11,0.3,0.62,0.6,1,cascaded,2,medium,170.0,112-cell line length trim.,50886125.78327381,99349102.71972504,150235228.50299886,168022.02993038416,22985.247418523264,153396.26526445238,0.8941153777074594,0.33020207503495325,0.8932624857295809,0.9923397857471693,1.9307472067611384,0.38210359816606915,0.40847092407226815,0.1159371789774918,0.12563005321813625,0.0,0.0,75.0,5080000.0,2.4465691788526435e-12,312251022.1433269,2.483138183170278,0.00021364107512196736,0.570978749782924,0.6168618168297222,1.7564430601011572e-08,0.9423674319431795,aggressive-but-testable,0.2,0.5877447532365657,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,18.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-0.39551441278021826,8.243656030255242,0.44539688558506124,0.8030912088456603,0.016,0.0029999999999998916,-0.0050000000000000044,0.8608458609836561,0.9760000000000001,0.65,0.03172104165460689,3.152481595303377,0.25,0.25
spice_hybrid_purity_412_lockin,p026,p026_h025_cascaded_128c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p026_h025_cascaded_128c_75ohm.cir,,failed_to_converge,returncode=1; log=p026_h025_cascaded_128c_75ohm.log,wsl:ngspice,True,False,False,False,False,128,75.0,0.7,0.00546875,8.073941929133859e-08,1.4353674540682414e-11,50000000.0,100000000.0,150000000.0,2.25,3.4,0.82,4.877657859627267e-11,0.3,0.62,0.6,2,cascaded,2,medium,190.0,128-cell stacked stress-reduction row.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reject_due_to_convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spice_hybrid_purity_412_lockin,p027,p027_h024_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p027_h024_single_high_q_96c_75ohm.cir,p027_h024_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Mild magnetic saturation.,50883585.352515094,99344142.8311009,150227728.18361598,163255.5650772757,235017.90860543784,169737.64892642054,0.9878894245125149,0.28129467496949057,0.9098412675289609,0.9830316584660431,1.6447773925001408,0.2786701406406244,0.056824545765350946,0.13962521862412136,0.19118777639051032,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,2.1520669556911276,0.00027281122536256235,0.8116060825947543,0.9479330443088725,1.0749977297740164e-08,0.8167237023495741,aggressive-but-testable,0.19,0.5983596365674019,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,20.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,0.16910187886591815,-1.4132277484346778,0.2988280372869076,0.42618366560270304,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.48,0.036891185572488834,2.1685396866090163,0.18,0.18
spice_hybrid_purity_412_lockin,p028,p028_h024_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p028_h024_single_high_q_96c_75ohm.cir,p028_h024_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Medium magnetic saturation.,50896299.68022331,99368966.04234074,150265265.72256404,161763.59503730142,234451.18326687635,166799.76453142086,0.9807349704197726,0.27959779603822704,0.9117595230344646,0.9834763765197487,1.634855455285173,0.2776604613088408,0.05632595369709103,0.15844675062040425,0.2143384757107385,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,2.14901412433074,0.00027266215965456616,0.8050149509544743,0.95098587566926,1.0829050649966965e-08,0.815565132573336,aggressive-but-testable,0.19,0.5976472152285253,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,20.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,0.1331464309228643,-1.4785699573384714,0.2962619112666983,0.4209831981667456,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.78,0.03659158867974883,3.8260158974043486,0.3,0.3
spice_hybrid_purity_412_lockin,p029,p029_h025_cascaded_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p029_h025_cascaded_96c_75ohm.cir,,failed_to_converge,returncode=1; log=p029_h025_cascaded_96c_75ohm.log,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.35,3.4,0.82,4.645388437740254e-11,0.3,0.62,0.6,1,cascaded,2,medium,150.0,Harder magnetic saturation with lower drive.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reject_due_to_convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
