row_type,case_id,name,valid_spice_netlists_generated,run_requested,ngspice_available,execution_statuses,rows_total,discovery_rows,control_rows,ran_successfully_count,candidate_count,near_miss_count,best_case,best_name,best_purity,best_lock,best_bridge_ratio,best_target_growth,best_generated_cv,best_max_phase_jump,best_stress_class,best_stress_score,best_behavioral_dependency,best_balanced_case,best_balanced_purity,best_balanced_growth,purity_above_0p60_count,purity_above_0p80_count,candidate_with_growth_above_1_count,controls_dead,max_control_leakage_score,extraction_summary_json,cascaded_or_distributed_best_purity,phase_delay_best_purity,no_phase_delay_best_purity,phase_delay_helped,hybrid_beats_pure_varactor_and_pure_magnetic,pure_varactor_control_purity,pure_magnetic_control_purity,recommended_next_step,family,role,netlist_file,csv_file,execution_status,convergence_failure_reason,ngspice_path,source_only_drive,direct_100mhz_drive_present,direct_150mhz_drive_present,target_frequency_injection_present,hidden_behavioral_target_source_present,cell_count,z0_target_ohm,total_length_m,cell_length_m,per_cell_inductance_h,per_cell_total_capacitance_f,source_frequency_hz,generated_frequency_hz,target_frequency_hz,source_amplitude_v,bias_v,nonlinear_fraction,varactor_cjo_f,varactor_rs_ohm,varactor_vj_v,varactor_m,stacked_varactor_pairs,extraction_topology,extraction_stage_count,extraction_q_label,output_load_ohm,notes,source_fft_peak_hz,generated_fft_peak_hz,target_fft_peak_hz,source_fft_power,generated_fft_power,target_fft_power,target_band_coherent_growth,target_coherent_power,phase_lock_target,phase_lock_generated,bridge_ratio_vs_direct_reference,spectral_purity_150mhz,generated_envelope_cv,target_envelope_cv,max_phase_jump,near_slip_count,control_leakage_score,estimated_line_impedance_ohm,phase_velocity_m_s,per_cell_fixed_capacitance_f,ladder_cutoff_hz,varactor_peak_voltage_v,varactor_peak_current_a,source_peak_current_a,reverse_bias_margin_v,dissipation_estimate_j,component_stress_score,component_stress_class,behavioral_dependency_score,bench_feasibility_score,promotion_category,hybrid_section_placement,distributed_extraction_spacing,distributed_extraction_strength,target_extraction_q,post_filter_strength,pre_notch_50,pre_notch_100,notch_q_scale,phase_delay_cells_between_blocks,phase_delay_cells_before_extraction,phase_delay_scale,varactor_block_fraction,magnetic_block_start_fraction,magnetic_block_end_fraction,overlap_fraction,target_extraction_after_magnetic_block,source_rejection_at_50mhz_db,generated_rejection_at_100mhz_db,target_rejection_outcoupling_150mhz,target_extraction_gain,phase_velocity_error_50,phase_velocity_error_100,phase_velocity_error_150,accumulated_phase_mismatch,group_delay_match_score,magnetic_strength,magnetic_peak_current_a,saturation_margin,hysteresis_loss_proxy,magnetic_core_loss_proxy
spice_hybrid_purity_412_lockin,p030,p030_h024_cascaded_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p030_h024_cascaded_96c_75ohm.cir,,failed_to_converge,returncode=1; log=p030_h024_cascaded_96c_75ohm.log,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.75,3.8,0.82,4.9174478673053455e-11,0.3,0.62,0.6,2,cascaded,2,medium,160.0,Stacked varactor stress reduction with drive compensation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reject_due_to_convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spice_hybrid_purity_412_lockin,p031,p031_h025_cascaded_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p031_h025_cascaded_96c_75ohm.cir,p031_h025_cascaded_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.659313725490196e-08,1.3616557734204793e-11,50000000.0,100000000.0,150000000.0,2.7,3.4,0.82,3.427534243096658e-11,0.3,0.62,0.6,1,cascaded,4,very_high,220.0,Aggressive four-stage purity filter from probe.,50889552.57208502,99355793.1169279,150245345.68901294,141036.3968471154,113759.32823262959,243148.34213974848,1.1878872870111992,0.36199721355987485,0.9782182302943276,0.9995772653839754,2.1166587425656234,0.45159330693290706,0.06161269489813449,0.11142963126365658,0.1445640445257086,0.0,0.0,75.0,5100000.0,2.4509803921568632e-12,311689040.55116785,2.2803554380207665,0.0002244919679799928,0.4638715628621986,1.1196445619792335,1.5577346450248188e-09,0.7890503245746597,aggressive-but-testable,0.2,0.6479876814644346,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,50.0,1.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,2.3654010854473153,3.2988429394723435,0.4883045268467248,0.9542873690822279,0.02,0.0040000000000000036,-0.007000000000000006,0.9547977672674866,0.969,0.55,0.025770642381233257,3.880384451449382,0.25,0.25
spice_hybrid_purity_412_lockin,p032,p032_h025_cascaded_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p032_h025_cascaded_96c_75ohm.cir,p032_h025_cascaded_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.659313725490196e-08,1.3616557734204793e-11,50000000.0,100000000.0,150000000.0,2.7,3.4,0.82,3.427534243096658e-11,0.3,0.62,0.6,1,cascaded,5,very_high,220.0,Aggressive five-stage high-Q purity filter from probe.,50893026.19122974,99362574.94478187,150255601.1360116,132937.02436984377,106917.5578681319,230106.74756060808,1.180640880076858,0.36156734692661413,0.976677124360778,0.99951761324622,2.1141452398828795,0.4542312406272032,0.06227469674664059,0.10557160280521687,0.17921186319533344,0.0,0.0,75.0,5100000.0,2.4509803921568632e-12,311689040.55116785,2.280801329856107,0.00022584340939593885,0.42160778884786815,1.1191986701438927,6.631835945754168e-10,0.7892046124069576,aggressive-but-testable,0.2,0.6476381591141719,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,70.0,1.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,2.3828340053311674,3.3288032357345605,0.48962910982320046,0.9593593977383509,0.02,0.0040000000000000036,-0.007000000000000006,0.9547977672674866,0.969,0.55,0.023422654935992673,4.269370840891907,0.25,0.25
spice_hybrid_purity_412_lockin,p033,p033_h025_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p033_h025_single_high_q_96c_75ohm.cir,p033_h025_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.659313725490196e-08,1.3616557734204793e-11,50000000.0,100000000.0,150000000.0,2.7,3.4,0.82,3.427534243096658e-11,0.3,0.62,0.6,1,single_high_q,1,high,100.0,Low-load weak post-filter purity probe.,50897162.81843989,99370651.21695408,150267814.03539398,136608.74196138245,111163.45474016927,239162.52080556963,1.171056682388714,0.36866369684543365,0.9792152322403703,0.9996609110501243,2.1556387943449766,0.45717823044379036,0.059787867045888024,0.10402870008570696,0.17681821700438838,0.0,0.0,75.0,5100000.0,2.4509803921568632e-12,311689040.55116785,2.280024857879501,0.0002232553723432721,0.5104068505263077,1.119975142120499,2.8407830902241284e-09,0.7889359369825263,aggressive-but-testable,0.195,0.6471576112077698,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,24.0,1.5,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,2.4321463038673046,3.327310869672222,0.4911593119298829,0.9652516464292695,0.02,0.0040000000000000036,-0.007000000000000006,0.9547977672674866,0.969,0.55,0.02835593614035043,3.5265984344526804,0.25,0.25
spice_hybrid_purity_412_lockin,p034,p034_h025_single_high_q_96c_75ohm,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,p034_h025_single_high_q_96c_75ohm.cir,p034_h025_single_high_q_96c_75ohm_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.659313725490196e-08,1.3616557734204793e-11,50000000.0,100000000.0,150000000.0,2.7,3.4,0.82,3.427534243096658e-11,0.3,0.62,0.6,1,single_high_q,1,high,130.0,Moderate-load weak post-filter purity probe.,50897027.1434722,99370386.32773145,150267413.47120366,133482.23208635868,110107.33801231036,224800.10104075004,1.1562442278269847,0.3565527842940078,0.9838167686970094,0.9996906852159153,2.084824246684976,0.4456514978149,0.058802588692681755,0.11062537117512176,0.14410087862503074,0.0,0.0,75.0,5100000.0,2.4509803921568632e-12,311689040.55116785,2.2807913631719137,0.00021880243302316876,0.6067603920371352,1.1192086368280862,5.7217217680536856e-09,0.7892011637273059,aggressive-but-testable,0.195,0.6439119922912926,reject_due_to_low_purity,varactor_first_then_magnetic,0,0.0,24.0,1.5,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,2.263730417947868,3.0998023896696973,0.47994248142554985,0.9228642299819813,0.02,0.0040000000000000036,-0.007000000000000006,0.9547977672674866,0.969,0.55,0.03370891066872973,2.966574653887157,0.25,0.25
spice_hybrid_purity_412_lockin,c001,linear_fixed_component_line,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linear_fixed_component_line,control,linear_fixed_component_line.cir,linear_fixed_component_line_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.0,0.0,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Linear fixed-component control.,50891240.59671188,87242126.73722038,133286582.5151978,99347.02184254813,2.0621601592690006,0.011704339737656609,0.6199869706950292,3.636822143087365e-05,0.35021237718393783,0.6809729687959062,0.00021265112260453553,5.696509611620612e-08,1.48173551105988,0.39274836343816666,2.7662302268461967,24.0,0.0,75.0,5080000.0,0.0,310466730.5882221,1.6715916299262432,0.000271481846936711,0.4206241257371483,1.4284083700737569,3.637794287218477e-09,0.6343801252092005,plausible,0.02,0.6190813555863739,control_dead,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-69.28807933246549,-22.459754726655234,1.1781022921607111e-07,1.1781024309532284e-07,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.0,0.02336800698539713,999.0,0.25,0.25
spice_hybrid_purity_412_lockin,c002,varactor_only_tuned_extraction,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,varactor_only_tuned_extraction,control,varactor_only_tuned_extraction.cir,varactor_only_tuned_extraction_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Varactor-only tuned extraction control.,50896248.050633095,99368865.24171223,150265113.29234532,169846.3228473084,15936.454295129584,335927.6286420277,1.6635315633975043,0.5451175792701296,0.8126884094577628,0.9887727571103,3.1873943960551623,0.5700010281358454,0.3772590085838064,0.17707359798062372,0.16773101300863202,0.0,1.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,2.343211805198769,0.0002905084618513112,0.8304106938550903,0.7567881948012309,1.1137407242187856e-08,0.8892644422006715,aggressive-but-testable,0.08,0.7499513849333711,reject_due_to_control_leakage,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,2.9618957533083994,13.238540226723192,0.643896738338797,1.8081742226539925,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.0,0.8304106938550903,999.0,0.25,0.25
spice_hybrid_purity_412_lockin,c003,magnetic_only_tuned_extraction,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magnetic_only_tuned_extraction,control,magnetic_only_tuned_extraction.cir,magnetic_only_tuned_extraction_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.0,0.0,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Magnetic-only tuned extraction control.,50891240.59671188,87242126.73722038,133286582.5151978,99885.26116436275,2.0386047285688162,0.011690960185859469,0.622094992254235,3.561482511454038e-05,0.35019817305234174,0.6807771201791953,0.0002082458873158396,6.389391501108965e-08,1.4822264225243784,0.3923906462177851,2.7663456849620074,24.0,0.0,75.0,5080000.0,0.0,310466730.5882221,1.670554433726881,0.0002710845695933403,0.420151886474594,1.4294455662731191,3.63671288021715e-09,0.6339865023631427,plausible,0.19,0.6193446418277584,control_dead,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-69.31651227971385,-22.414828457249293,1.1704149420955333e-07,1.170415079082663e-07,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.85,0.023341771470810777,4.284164984009523,0.25,0.25
spice_hybrid_purity_412_lockin,c004,weak_hybrid_line,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weak_hybrid_line,control,weak_hybrid_line.cir,weak_hybrid_line_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,14.0,0.1,9.105571427653637e-12,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Weak hybrid control.,50885401.243712,96924573.79754665,150233089.38619733,128206.34115706763,3.44055451503248,0.020608678296226153,0.6908419093824861,1.3897588189380297e-05,0.296517877629866,0.8925120818715249,8.12615413592487e-05,2.0152532061013072e-07,1.1576528871066665,0.40549471474546855,2.7834329908763107,27.0,0.0,75.0,5080000.0,1.2303149606299211e-11,310466730.5882221,1.7961514160860335,0.0001995252210818407,0.4213217891800726,12.203848583913967,3.425388726166201e-08,0.8775639675603352,aggressive-but-testable,0.19,0.5187423588256687,control_dead,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-67.93859366252902,-22.22578303654901,1.60741830369154e-07,1.607418562070942e-07,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.08,0.02340676606555959,10.680672387624137,0.25,0.25
spice_hybrid_purity_412_lockin,c005,detuned_150mhz_phase_velocity_line,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,detuned_150mhz_phase_velocity_line,control,detuned_150mhz_phase_velocity_line.cir,detuned_150mhz_phase_velocity_line_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,1.001602564102564e-07,1.7806267806267805e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,4.2783617562294995e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Detuned 150 MHz phase-velocity control.,50893588.749859184,99363673.2735346,150257262.02339378,407489.3302944294,246148.03857137187,18423.69541999631,0.7830121389630297,0.05079923326538952,0.8905579871103991,0.9872830856636357,0.29703168195528784,0.026649273356818957,0.03948844354581244,0.2834835905927405,0.884778462111115,0.0,0.0,75.0,3900000.0000000005,3.2051282051282062e-12,238350442.77442247,2.533188218179739,0.0002279239765006593,0.5378437401092324,0.5668117818202609,3.85691906405315e-08,0.9613617526298821,aggressive-but-testable,0.19,0.5207837045491749,control_dead,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-13.447394963812672,-11.25819634178926,0.027413722352112837,0.028186416960776447,-0.22,0.0029999999999998916,-0.18,16.23156204354726,0.9760000000000001,0.65,0.029880207783846244,3.3466969414470316,0.25,0.25
spice_hybrid_purity_412_lockin,c006,shuffled_frequency_line,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shuffled_frequency_line,control,shuffled_frequency_line.cir,shuffled_frequency_line_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,6.009615384615384e-08,1.0683760683760684e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,2.5670170537376998e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Shuffled frequency control.,50885652.101116255,99348177.91170317,150233830.01281944,1072942.0395841198,235675.68806522514,135999.47209663616,1.161651263720279,0.2056730684077552,0.9964904586523996,0.9991962616000137,1.2026051086814975,0.08129844493060853,0.020566955621208326,0.11305075117636867,0.2119243767180894,0.0,0.0,75.0,6500000.0,1.9230769230769244e-12,397250737.9573708,2.6211702020462666,0.0002727403712532241,1.3297602393247547,0.4788297979537335,1.2405768138604904e-08,0.9947514998278052,aggressive-but-testable,0.19,0.5623930264679119,control_dead,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-8.970390393854341,-2.3877756110549964,0.09414222128917615,0.10392605053649277,0.3,-0.12,0.12,13.049692561065296,0.9760000000000001,0.65,0.07387556885137526,1.353627478675427,0.25,0.25
spice_hybrid_purity_412_lockin,c007,too_short_line,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,too_short_line,control,too_short_line.cir,too_short_line_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.05,0.0005208333333333333,7.689468503937008e-09,1.3670166229221347e-12,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-12,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Too-short interaction control.,50875860.43199847,99329060.84342559,150204921.27542406,901160.7776259822,678.0957176404028,62.48584226733842,0.9090871767144766,0.0004686169164529421,0.2920526702050089,0.9999969828972977,0.002740082122096783,5.897201978145142e-05,0.002615880460511117,0.19350826618079364,2.907460681204509,26.0,0.0,75.0,5080000.0,2.460629921259843e-13,3104667305.8822207,1.8208236350028428,0.0002900850813997333,0.44757269444266284,1.2791763649971573,3.442020294808593e-08,0.6910146622401682,plausible,0.19,0.5654489418423925,control_dead,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-41.59020652911323,-10.355093735002638,6.928234626871156e-05,6.928714664479737e-05,0.016,0.0029999999999998916,-0.0050000000000000044,0.07421085008479796,0.9760000000000001,0.65,0.024865149691259046,4.021693062043115,0.25,0.25
spice_hybrid_purity_412_lockin,c008,too_lossy_line,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,too_lossy_line,control,too_lossy_line.cir,too_lossy_line_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Too-lossy control.,50880902.04369113,99338903.99006362,150219806.03375477,121886.29122974364,73677.45624758756,43215.64986311933,0.9599333969809256,0.08969346688257722,0.9825448874053033,0.9988354234842101,0.5244528237138647,0.16416718960595986,0.03521992830440027,0.16076456382469162,0.2148042042901861,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,1.4427966884481915,0.00022616296003212307,0.36084806153202287,1.6572033115518086,6.538321261249476e-09,0.5475509254072833,plausible,0.19,0.6142782947513488,control_dead,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-4.503138143173751,-2.3169357503855976,0.18098567273583768,0.2209798616593225,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.65,0.020047114529556827,4.988249049635707,1.0,2.0
spice_hybrid_purity_412_lockin,c009,phase_mismatched_hybrid_line,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phase_mismatched_hybrid_line,control,phase_mismatched_hybrid_line.cir,phase_mismatched_hybrid_line_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,9.527439024390244e-08,1.6937669376693767e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,4.06966118275489e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Phase-mismatched hybrid control.,50894257.25788743,99364978.45587546,150259235.71376288,373329.59957206406,171450.5396870956,9951.177086056474,0.6787305113723654,0.028976552279007587,0.9419640065673495,0.9898232859862889,0.16943078679423756,0.01598360721544972,0.08653092880946804,0.3206458772821815,1.0629056549102265,3.0,0.0,75.0,4100000.0,3.0487804878048784e-12,250573542.40388003,2.1207138822923484,0.00020338819819667257,0.6709264135998239,0.9792861177076517,3.855991574856648e-08,0.8048250027674947,aggressive-but-testable,0.19,0.5296272585172214,control_dead,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-15.742179696958376,-12.362644017225096,0.017938733208030633,0.01826640945389266,-0.18,-0.09,0.22,18.772931710475593,0.9760000000000001,0.65,0.03727368964443466,2.6828575586138954,0.25,0.25
spice_hybrid_purity_412_lockin,c010,target_extraction_no_nonlinearity,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target_extraction_no_nonlinearity,control,target_extraction_no_nonlinearity.cir,target_extraction_no_nonlinearity_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.0,0.0,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Target extraction with no nonlinearity.,50891240.59671188,87242126.73722038,133286582.5151978,99347.02184254813,2.0621601592690006,0.011704339737656609,0.6199869706950292,3.636822143087365e-05,0.35021237718393783,0.6809729687959062,0.00021265112260453553,5.696509611620612e-08,1.48173551105988,0.39274836343816666,2.7662302268461967,24.0,0.0,75.0,5080000.0,0.0,310466730.5882221,1.6715916299262432,0.000271481846936711,0.4206241257371483,1.4284083700737569,3.637794287218477e-09,0.6343801252092005,plausible,0.02,0.6190813555863739,control_dead,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-69.28807933246549,-22.459754726655234,1.1781022921607111e-07,1.1781024309532284e-07,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.0,0.02336800698539713,999.0,0.25,0.25
spice_hybrid_purity_412_lockin,c011,hybrid_nonlinearity_no_target_extraction,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_nonlinearity_no_target_extraction,control,hybrid_nonlinearity_no_target_extraction.cir,hybrid_nonlinearity_no_target_extraction_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,1.8,3.1,0.55,2.2030646166488088e-11,0.3,0.62,0.6,1,none,1,medium,150.0,Hybrid nonlinearity with target extraction removed and absorber loading retained.,50886150.619383946,99349151.20927343,150235301.82865736,408372.8120560297,30314.113420153877,4382.025525872734,0.7871839762311513,0.009830822749094716,0.8154799231922192,0.9996674977270377,0.05748247814908274,0.0084055604856539,0.004426545165043972,0.3977906203768756,2.8957978271760925,18.0,0.0,75.0,5080000.0,6.1515748031496054e-12,310466730.5882221,1.188640044303561,0.00012352057002918074,1.2597235938465492,1.9113599556964391,2.804581487899017e-07,0.45109679100704403,plausible,0.19,0.5864996595616907,control_dead,varactor_first_then_magnetic,0,0.0,22.0,0.0,False,False,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,-19.69381917610607,-8.399699681356694,0.009890166115143548,0.009988958574765264,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.3,0.06998464410258606,1.428884882995423,0.25,0.25
spice_hybrid_purity_412_lockin,direct_50plus100_reference,direct_50plus100_reference,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_50plus100_reference,ceiling_reference,direct_50plus100_reference.cir,direct_50plus100_reference_tran.csv,ran_successfully,,wsl:ngspice,False,True,False,False,False,96,75.0,0.5,0.005208333333333333,7.689468503937008e-08,1.3670166229221346e-11,50000000.0,100000000.0,150000000.0,2.6,3.1,0.82,3.28456906482186e-11,0.3,0.62,0.6,1,single_high_q,1,medium,150.0,Separated direct 50+100 MHz ceiling denominator only.,50881118.881116524,101762237.76223305,150220446.22043926,86650.77137788733,2395.97419383591,90519.98311763347,2.1795139827635457,0.1710229458722734,0.8856817690319791,0.984574820329708,1.0,0.46171022619077984,0.3790258433326517,0.25294314374295557,0.4936115051413845,0.0,0.0,75.0,5080000.0,2.460629921259843e-12,310466730.5882221,1.2461853612575065,0.00031489250577886486,0.5734726475154968,1.8538146387424936,1.0206206750617209e-08,0.4729356209705907,plausible,0.08,0.8228651177992049,ceiling_reference_not_discovery,varactor_first_then_magnetic,0,0.0,22.0,0.0,True,True,1.0,0,0,1.0,0.5,0.5,1.0,0.06,False,0.18972031064530342,15.77262328169896,0.5041022007714437,1.0165445411446687,0.016,0.0029999999999998916,-0.0050000000000000044,0.7421085008479794,0.9760000000000001,0.0,0.5734726475154968,999.0,0.25,0.25
