row_type,scale_preset,discovery_cases_run,successful_discovery_cases,failed_to_converge_cases,execution_statuses,bridge_ratio_gt_1p5_found,bridge_ratio_gt_1p5_cases,linear_no_nonlinearity_control_remained_dead,max_linear_control_leakage_score,behavioral_candidate_count,component_candidate_count,reject_due_to_control_leakage,closest_python_lc_case,closest_python_lc_variant,closest_python_lc_distance,closest_python_lc_bridge_ratio,closest_python_lc_lock,closest_python_lc_purity,successful_variants_are,failed_convergence_cases,recommended_next_step,case_id,circuit,role,nonlinear_variant,nonlinear_variant_description,nonlinear_realism_score,nonlinear_realism_label,nonlinear_strength_scale,limiter_conductance_scale,coupling_scale,drive_amplitude_scale,solver_profile,maxstep_scale,netlist_path,csv_path,raw_path,execution_status,convergence_failure_reason,ngspice_run_message,source_frequency_hz,generated_frequency_hz,target_frequency_hz,nominal_generated_frequency_hz,nominal_target_frequency_hz,direct_8_drive_present,direct_12_drive_present,target_frequency_injection_present,spice_phase_lock_target,spice_phase_extraction_stable,spice_bridge_ratio,spice_spectral_purity_target,spice_generated_envelope_cv,spice_target_envelope_cv,spice_max_phase_jump,spice_near_slip_count,spice_target_rms_v,spice_generated_rms_v,spice_target_projection_power,spice_target_voltage_growth_ratio,spice_fft_peak_source_hz,spice_fft_peak_source_amp,spice_fft_peak_generated_hz,spice_fft_peak_generated_amp,spice_fft_peak_target_hz,spice_fft_peak_target_amp,target_band_growth,source_fft_peak,generated_fft_peak,target_fft_peak,phase_lock_target,spectral_purity_target,generated_envelope_CV,max_phase_jump,bridge_ratio_vs_direct_4plus8_reference,row_target_band_score,linear_control_leakage_score,python_lc_distance,promotion_category
aggregate,arbitrary-normalized-scale,56,36,20,failed_to_converge;ran_successfully,True,r038;r042,True,0.0,2,0,False,r042,behavioral_proxy_current,1.067996114467785,1.5631690074282802,0.9961927017977427,0.9816579363872546,behavioral-only,r008;r009;r010;r011;r013;r014;r039;r040;r041;r044;r045;r046;r047;r048;r049;r050;r051;r052;r053;r054,"component-level refinement to replace behavioral mixing, then parameter sweep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r001,r001_beh_ns1_lim1_k1_drv1_default_m1,discovery,behavioral_proxy_current,Behavioral current mixer plus voltage-dependent capacitance proxy.,0.52,aggressive behavioral proxy,1.0,1.0,1.0,1.0,default,1.0,runs\spice_412_refine_nonlinearity\r001_beh_ns1_lim1_k1_drv1_default_m1.cir,runs\spice_412_refine_nonlinearity\r001_beh_ns1_lim1_k1_drv1_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r001_beh_ns1_lim1_k1_drv1_default_m1.raw,ran_successfully,,returncode=0; log=r001_beh_ns1_lim1_k1_drv1_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.9970400732873074,True,0.8063931446859259,0.9716873341117486,0.05090603597255544,0.03655071610191916,0.27346668562555165,0.0,0.049236044980062274,0.08441945465937913,0.0023555528968374337,2.0578140070073077,0.1770900920260553,158.5441364357155,0.3618797532706347,42.18961239163273,0.53896984529669,25.42861196755228,2.0578140070073077,0.1770900920260553,0.3618797532706347,0.53896984529669,0.9970400732873074,0.9716873341117486,0.05090603597255544,0.27346668562555165,0.8063931446859259,0.815038171916247,0.0,1.886882800626943,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r002,r002_vcap_ns1_lim1_k1_drv1_default_m1,discovery,voltage_dependent_capacitance_proxy,Voltage-dependent capacitance cross-terms without explicit sum-frequency current injection.,0.62,aggressive but component-adjacent,1.0,1.0,1.0,1.0,default,1.0,runs\spice_412_refine_nonlinearity\r002_vcap_ns1_lim1_k1_drv1_default_m1.cir,runs\spice_412_refine_nonlinearity\r002_vcap_ns1_lim1_k1_drv1_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r002_vcap_ns1_lim1_k1_drv1_default_m1.raw,ran_successfully,,returncode=0; log=r002_vcap_ns1_lim1_k1_drv1_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.030337866024247474,True,9.649212869592201e-07,0.5878381300543114,0.47719354418019827,0.07076532359644915,3.015594518359393,43.0,6.924526540886592e-05,0.013867256859541394,2.8186290368355673e-09,1.659300097350245,0.1770900920260553,146.438517399914,0.1770900920260553,6.746007136127021,0.53896984529669,0.02851538990062327,1.659300097350245,0.1770900920260553,0.1770900920260553,0.53896984529669,0.030337866024247474,0.5878381300543114,0.47719354418019827,3.015594518359393,9.649212869592201e-07,0.4939193223394989,0.0,10.484275791460018,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r003,r003_dpair_ns1_lim1_k1_drv1_default_m1,discovery,diode_pair_proxy,Anti-parallel diode-pair nonlinear coupling proxy.,0.74,"physically plausible component proxy, likely weak",1.0,1.0,1.0,1.0,default,1.0,runs\spice_412_refine_nonlinearity\r003_dpair_ns1_lim1_k1_drv1_default_m1.cir,runs\spice_412_refine_nonlinearity\r003_dpair_ns1_lim1_k1_drv1_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r003_dpair_ns1_lim1_k1_drv1_default_m1.raw,ran_successfully,,returncode=0; log=r003_dpair_ns1_lim1_k1_drv1_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.033936759037868025,True,4.6002986400792284e-07,0.48825341504120867,0.48686790500476695,0.10972087613467595,2.8519611317634457,43.0,5.246182388659291e-05,0.013828084588221526,1.3437920274206245e-09,1.6272155385161626,0.1770900920260553,146.27093718716236,0.1770900920260553,6.724431928034444,0.53896984529669,0.01868565687631142,1.6272155385161626,0.1770900920260553,0.1770900920260553,0.53896984529669,0.033936759037868025,0.48825341504120867,0.48686790500476695,2.8519611317634457,4.6002986400792284e-07,0.4441268301952347,0.0,10.720336026388939,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r004,r004_vdiode_ns1_lim1_k1_drv1_default_m1,discovery,varactor_diode_model_proxy,Junction-capacitance varactor-diode proxy between adjacent resonators.,0.7,plausible but parameter-sensitive,1.0,1.0,1.0,1.0,default,1.0,runs\spice_412_refine_nonlinearity\r004_vdiode_ns1_lim1_k1_drv1_default_m1.cir,runs\spice_412_refine_nonlinearity\r004_vdiode_ns1_lim1_k1_drv1_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r004_vdiode_ns1_lim1_k1_drv1_default_m1.raw,ran_successfully,,returncode=0; log=r004_vdiode_ns1_lim1_k1_drv1_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.039785738486740066,True,1.044119756041783e-06,0.8443577385211225,0.4901606168436344,0.18973922508586627,2.8180036737979464,43.0,6.01014472018238e-05,0.01386064320163906,3.049975476846762e-09,0.3068715192175163,0.1770900920260553,142.3299430193731,0.1770900920260553,6.746414034231304,0.53896984529669,0.028062170673239392,0.3068715192175163,0.1770900920260553,0.1770900920260553,0.53896984529669,0.039785738486740066,0.8443577385211225,0.4901606168436344,2.8180036737979464,1.044119756041783e-06,0.46137458227543826,0.0,9.239301216847268,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r005,r005_sat_ns1_lim1_k1_drv1_default_m1,discovery,saturable_inductor_proxy,Cubic restoring-current proxy for saturable magnetic branches.,0.58,aggressive magnetic saturation proxy,1.0,1.0,1.0,1.0,default,1.0,runs\spice_412_refine_nonlinearity\r005_sat_ns1_lim1_k1_drv1_default_m1.cir,runs\spice_412_refine_nonlinearity\r005_sat_ns1_lim1_k1_drv1_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r005_sat_ns1_lim1_k1_drv1_default_m1.raw,ran_successfully,,returncode=0; log=r005_sat_ns1_lim1_k1_drv1_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.031957232145757214,True,9.843344077497855e-07,0.5979673729959537,0.4896228374638448,0.07010699918128149,2.8359918485726467,43.0,6.934347572245225e-05,0.013721382809339476,2.8753366529856053e-09,1.6586883421969822,0.1770900920260553,145.31392362009078,0.1770900920260553,6.671100845523479,0.53896984529669,0.02871040450989512,1.6586883421969822,0.1770900920260553,0.1770900920260553,0.53896984529669,0.031957232145757214,0.5979673729959537,0.4896228374638448,2.8359918485726467,9.843344077497855e-07,0.49898394898715226,0.0,10.280917886453327,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r006,r006_hybrid_ns1_lim1_k1_drv1_default_m1,discovery,hybrid_varactor_plus_saturable_inductor,Component-adjacent hybrid of varactor diode coupling and saturable magnetic branches.,0.66,"component-plausible hybrid proxy, still parameter-sensitive",1.0,1.0,1.0,1.0,default,1.0,runs\spice_412_refine_nonlinearity\r006_hybrid_ns1_lim1_k1_drv1_default_m1.cir,runs\spice_412_refine_nonlinearity\r006_hybrid_ns1_lim1_k1_drv1_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r006_hybrid_ns1_lim1_k1_drv1_default_m1.raw,ran_successfully,,returncode=0; log=r006_hybrid_ns1_lim1_k1_drv1_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.04027803261411437,True,1.0293119646917504e-06,0.8421059010839933,0.49024955351170635,0.19333087889516964,2.8177568085203575,43.0,5.9753475714717986e-05,0.013749539991305536,3.0067204764289213e-09,0.30476107991345636,0.1770900920260553,141.19516377097798,0.1770900920260553,6.692360192273938,0.53896984529669,0.027680682407615266,0.30476107991345636,0.1770900920260553,0.1770900920260553,0.53896984529669,0.04027803261411437,0.8421059010839933,0.49024955351170635,2.8177568085203575,1.0293119646917504e-06,0.4609524904658819,0.0,9.24577811882526,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r007,r007_linear_ns1_lim1_k1_drv1_default_m1,discovery,linear_no_nonlinearity_control,Linear LC and weak coupling only; should stay dead at the target band.,1.0,linear control,1.0,1.0,1.0,1.0,default,1.0,runs\spice_412_refine_nonlinearity\r007_linear_ns1_lim1_k1_drv1_default_m1.cir,runs\spice_412_refine_nonlinearity\r007_linear_ns1_lim1_k1_drv1_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r007_linear_ns1_lim1_k1_drv1_default_m1.raw,ran_successfully,,returncode=0; log=r007_linear_ns1_lim1_k1_drv1_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.014686750933373086,True,7.436006682826543e-15,1.683877679578056e-06,0.4893102428858749,0.4844041140409572,1.7416608477478661,2.0,3.591597130031247e-06,0.004514826609506333,2.1721299589490777e-17,3.9180459868920994,0.1770900920260553,784.1130472652075,0.1770900920260553,2.216838486165458,0.1770900920260553,0.0017613294611210156,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.014686750933373086,1.683877679578056e-06,0.4893102428858749,1.7416608477478661,7.436006682826543e-15,0.0,0.0,11.664177843342024,linear_control_dead
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r008,r008_beh_ns2_lim1_k1p25_drv1p5_default_m1,discovery,behavioral_proxy_current,Behavioral current mixer plus voltage-dependent capacitance proxy.,0.52,aggressive behavioral proxy,2.0,1.0,1.25,1.5,default,1.0,runs\spice_412_refine_nonlinearity\r008_beh_ns2_lim1_k1p25_drv1p5_default_m1.cir,,,failed_to_converge,"returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 21.4592, timestep = 6.8369e-13: trouble with node ""n3""; log=r008_beh_ns2_lim1_k1p25_drv1p5_default_m1.log","returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 21.4592, timestep = 6.8369e-13: trouble with node ""n3""; log=r008_beh_ns2_lim1_k1p25_drv1p5_default_m1.log",0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r009,r009_beh_ns4_lim1_k1p25_drv1p5_default_m1,discovery,behavioral_proxy_current,Behavioral current mixer plus voltage-dependent capacitance proxy.,0.52,aggressive behavioral proxy,4.0,1.0,1.25,1.5,default,1.0,runs\spice_412_refine_nonlinearity\r009_beh_ns4_lim1_k1p25_drv1p5_default_m1.cir,,,failed_to_converge,"returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 10.2646, timestep = 2.68569e-14: trouble with node ""n3""; log=r009_beh_ns4_lim1_k1p25_drv1p5_default_m1.log","returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 10.2646, timestep = 2.68569e-14: trouble with node ""n3""; log=r009_beh_ns4_lim1_k1p25_drv1p5_default_m1.log",0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r010,r010_beh_ns8_lim0p5_k1p25_drv2_relaxed_m2,discovery,behavioral_proxy_current,Behavioral current mixer plus voltage-dependent capacitance proxy.,0.52,aggressive behavioral proxy,8.0,0.5,1.25,2.0,relaxed,2.0,runs\spice_412_refine_nonlinearity\r010_beh_ns8_lim0p5_k1p25_drv2_relaxed_m2.cir,,,failed_to_converge,"returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 4.69732, timestep = 1.43778e-12: trouble with node ""n1""; log=r010_beh_ns8_lim0p5_k1p25_drv2_relaxed_m2.log","returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 4.69732, timestep = 1.43778e-12: trouble with node ""n1""; log=r010_beh_ns8_lim0p5_k1p25_drv2_relaxed_m2.log",0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r011,r011_beh_ns2_lim0p5_k1p5_drv1p5_default_m1,discovery,behavioral_proxy_current,Behavioral current mixer plus voltage-dependent capacitance proxy.,0.52,aggressive behavioral proxy,2.0,0.5,1.5,1.5,default,1.0,runs\spice_412_refine_nonlinearity\r011_beh_ns2_lim0p5_k1p5_drv1p5_default_m1.cir,,,failed_to_converge,"returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 16.6604, timestep = 0: trouble with node ""n3""; log=r011_beh_ns2_lim0p5_k1p5_drv1p5_default_m1.log","returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 16.6604, timestep = 0: trouble with node ""n3""; log=r011_beh_ns2_lim0p5_k1p5_drv1p5_default_m1.log",0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r012,r012_vcap_ns2_lim1_k1p25_drv1p5_default_m1,discovery,voltage_dependent_capacitance_proxy,Voltage-dependent capacitance cross-terms without explicit sum-frequency current injection.,0.62,aggressive but component-adjacent,2.0,1.0,1.25,1.5,default,1.0,runs\spice_412_refine_nonlinearity\r012_vcap_ns2_lim1_k1p25_drv1p5_default_m1.cir,runs\spice_412_refine_nonlinearity\r012_vcap_ns2_lim1_k1p25_drv1p5_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r012_vcap_ns2_lim1_k1p25_drv1p5_default_m1.raw,ran_successfully,,returncode=0; log=r012_vcap_ns2_lim1_k1p25_drv1p5_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.2952329964449819,True,nan,0.27287731702003226,1.3509893814981102,1.3312191992493645,3.016425697720088,21.0,0.002713639224608572,0.025342417933654972,2.0094243131141387e-06,39.92944226336403,0.1770900920260553,219.14182684142884,0.1770900920260553,11.058777695396595,0.53896984529669,0.5629116646394839,39.92944226336403,0.1770900920260553,0.1770900920260553,0.53896984529669,0.2952329964449819,0.27287731702003226,1.3509893814981102,3.016425697720088,nan,0.33643865851001614,0.0,inf,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r013,r013_vcap_ns4_lim1_k1p25_drv1p5_default_m1,discovery,voltage_dependent_capacitance_proxy,Voltage-dependent capacitance cross-terms without explicit sum-frequency current injection.,0.62,aggressive but component-adjacent,4.0,1.0,1.25,1.5,default,1.0,runs\spice_412_refine_nonlinearity\r013_vcap_ns4_lim1_k1p25_drv1p5_default_m1.cir,,,failed_to_converge,"returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 26.5815, timestep = 6.09345e-13: trouble with node ""n2""; log=r013_vcap_ns4_lim1_k1p25_drv1p5_default_m1.log","returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 26.5815, timestep = 6.09345e-13: trouble with node ""n2""; log=r013_vcap_ns4_lim1_k1p25_drv1p5_default_m1.log",0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r014,r014_vcap_ns8_lim0p5_k1p25_drv2_relaxed_m2,discovery,voltage_dependent_capacitance_proxy,Voltage-dependent capacitance cross-terms without explicit sum-frequency current injection.,0.62,aggressive but component-adjacent,8.0,0.5,1.25,2.0,relaxed,2.0,runs\spice_412_refine_nonlinearity\r014_vcap_ns8_lim0p5_k1p25_drv2_relaxed_m2.cir,,,failed_to_converge,"returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 9.7801, timestep = 1.51486e-12: trouble with node ""n2""; log=r014_vcap_ns8_lim0p5_k1p25_drv2_relaxed_m2.log","returncode=0 but ngspice reported: doAnalyses: TRAN:  Timestep too small; time = 9.7801, timestep = 1.51486e-12: trouble with node ""n2""; log=r014_vcap_ns8_lim0p5_k1p25_drv2_relaxed_m2.log",0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r015,r015_vcap_ns2_lim0p5_k1p5_drv1p5_default_m1,discovery,voltage_dependent_capacitance_proxy,Voltage-dependent capacitance cross-terms without explicit sum-frequency current injection.,0.62,aggressive but component-adjacent,2.0,0.5,1.5,1.5,default,1.0,runs\spice_412_refine_nonlinearity\r015_vcap_ns2_lim0p5_k1p5_drv1p5_default_m1.cir,runs\spice_412_refine_nonlinearity\r015_vcap_ns2_lim0p5_k1p5_drv1p5_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r015_vcap_ns2_lim0p5_k1p5_drv1p5_default_m1.raw,ran_successfully,,returncode=0; log=r015_vcap_ns2_lim0p5_k1p5_drv1p5_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.14980538308270944,True,nan,0.005494739897057277,1.3283740072543049,0.96103849370321,2.822392766414442,19.0,9.537754832770326e-05,0.011073588778000118,4.99849714849825e-11,3.6987871648299073,0.1770900920260553,296.07965476947965,0.1770900920260553,4.137531482205127,0.1770900920260553,0.018494215527919588,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.14980538308270944,0.005494739897057277,1.3283740072543049,2.822392766414442,nan,0.0,0.0,inf,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r016,r016_dpair_ns2_lim1_k1p25_drv1p5_default_m1,discovery,diode_pair_proxy,Anti-parallel diode-pair nonlinear coupling proxy.,0.74,"physically plausible component proxy, likely weak",2.0,1.0,1.25,1.5,default,1.0,runs\spice_412_refine_nonlinearity\r016_dpair_ns2_lim1_k1p25_drv1p5_default_m1.cir,runs\spice_412_refine_nonlinearity\r016_dpair_ns2_lim1_k1p25_drv1p5_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r016_dpair_ns2_lim1_k1p25_drv1p5_default_m1.raw,ran_successfully,,returncode=0; log=r016_dpair_ns2_lim1_k1p25_drv1p5_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.03432360733718147,True,nan,0.29115848240489833,0.47743247255989174,0.12626451836971153,3.105790430155281,44.0,7.482844917142345e-05,0.020773127504246956,1.6302827606861062e-09,1.4480626037074424,0.1770900920260553,218.54188294444228,0.1770900920260553,10.1006637191673,0.1770900920260553,0.030634194451970374,0.0,0.1770900920260553,0.1770900920260553,0.1770900920260553,0.03432360733718147,0.29115848240489833,0.47743247255989174,3.105790430155281,nan,0.0,0.0,inf,not_promoted
spice_refine,arbitrary-normalized-scale,,,,,,,,,,,,,,,,,,,,,r017,r017_dpair_ns4_lim1_k1p25_drv1p5_default_m1,discovery,diode_pair_proxy,Anti-parallel diode-pair nonlinear coupling proxy.,0.74,"physically plausible component proxy, likely weak",4.0,1.0,1.25,1.5,default,1.0,runs\spice_412_refine_nonlinearity\r017_dpair_ns4_lim1_k1p25_drv1p5_default_m1.cir,runs\spice_412_refine_nonlinearity\r017_dpair_ns4_lim1_k1p25_drv1p5_default_m1_tran.csv,runs\spice_412_refine_nonlinearity\r017_dpair_ns4_lim1_k1p25_drv1p5_default_m1.raw,ran_successfully,,returncode=0; log=r017_dpair_ns4_lim1_k1p25_drv1p5_default_m1.log,0.18,0.36159299999999994,0.5358525808263697,0.36,0.54,False,False,False,0.02977160222082131,True,nan,0.9719328602081764,0.4802151300477438,0.08912338093545916,3.083951928376848,43.0,0.00031403085434253425,0.02076392064998699,9.58475258947445e-08,2.6839539766828056,0.1770900920260553,216.1294414611853,0.1770900920260553,10.087153740616893,0.53896984529669,0.15333630758221056,2.6839539766828056,0.1770900920260553,0.1770900920260553,0.53896984529669,0.02977160222082131,0.9719328602081764,0.4802151300477438,3.083951928376848,nan,0.6000000000000001,0.0,inf,not_promoted
